id,title,artist,genres,album,year,duration_sec,cover_url,cover_local,download_url,track_url
137299,Chuchuka,Big Baby Tape,ТОП-100,Chuchuka,2024,139,https://album-si-1.s3.adman.com/0ef4/0ef4f9825a4eff0e1fb9b531b5a24af6.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=9b636b95a31a7dd07de4eae3b9d76c2f2abd82528984d6a21bcdf9853f0f4fd3,,https://hitmotop.me/download/137299.mp3,https://hitmotop.me/song/137299
137300,Мой ненаглядный,КАЗАКИ ДЕЛАЮТ ХИТЫ,ТОП-100,Мой ненаглядный,2024,223,https://album-si-1.s3.adman.com/643b/643b6ce79dc0754bf48682dd32d939df.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=e3e6b4c46743d04a63df129361a17b764c21b02d9f67ab23f9c95b02851c95f0,,https://hitmotop.me/download/137300.mp3,https://hitmotop.me/song/137300
137302,ASPHALT 8,MACAN,ТОП-100,ASPHALT 8,2023,135,https://album-si-1.s3.adman.com/b5ac/b5aca12c7f059edca1b9bc05272703f1.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=65117394c4ce3e288fbe4f4dc57d67dd4e83dcacdbb1aeb067417df2548b761b,,https://music-1.s3.adman.com/195d/195d376db668e4e0eba0849d89c46fe7.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3DASPHALT%208%20-%20MACAN.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=7d3f7509e5e096134a6c65fb4d78f65b457782efc7007780bea0ff4c60b1d2dd,https://hitmotop.me/song/137302
137303,GLOCK17,BUSHIDO ZHO & Yanix,ТОП-100,GLOCK17,2025,113,https://album-si-1.s3.adman.com/f03e/f03eb2e09b5f1eae95b80e9c179dff2d.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=b22f4238ae7a84cc86e54c5d1641a56c46a3a50dcbe08686f7ee899ed3d3d17c,,https://hitmotop.me/download/137303.mp3,https://hitmotop.me/song/137303
137305,О Yeah,Инь-Ян,ТОП-100,Лучшее,2021,216,https://album-si-1.s3.adman.com/8a92/8a9245b3f85b91067447b18b7e3a5f6b.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=43d926b401291a3d03d3751290e46482f4c78ecde8666450650ace1e592eecca,,https://hitmotop.me/download/137305.mp3,https://hitmotop.me/song/137305
137306,Океаны,XOLIDAYBOY,ТОП-100,Трибьют Валерии,2023,166,https://album-si-1.s3.adman.com/91a5/91a5b075b6b2dc622a2454a73063f595.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=8518fdad6f25f520ae22760e27d73ce49981d98e165454939d58335ffda0cedb,,https://hitmotop.me/download/137306.mp3,https://hitmotop.me/song/137306
137307,"ДОМ (Лондон, Прага, Ницца)",MORGENSHTERN,ТОП-100,ALISHER,2025,153,https://album-si-1.s3.adman.com/6161/616123934929d1ac5a4061086f0f167f.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=c9221a706776deeb94f298f58d89f69b6c640b50a102b111fe886a30ac9ae5d6,,https://music-1.s3.adman.com/55c7/55c7a8bb17213dea0652fd65869cdda3.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%94%D0%9E%D0%9C%20%28%D0%9B%D0%BE%D0%BD%D0%B4%D0%BE%D0%BD%2C%20%D0%9F%D1%80%D0%B0%D0%B3%D0%B0%2C%20%D0%9D%D0%B8%D1%86%D1%86%D0%B0%29%20-%20MORGENSHTERN.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=26245dff49441bb51b3ccd4418450f7a91a28f4b59d2d40424c7d00a1b534cec,https://hitmotop.me/song/137307
3788875,Потеряла голову,ХАННА & EXNLXDE,Поп,Потеряла голову,2025,152,https://album-si-1.s3.adman.com/2919/291923635a2ab5864fcedb1c7cd2c460.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=2a0a6129a6db6ed1c1284bd06e6cc3160b9222409f3c1e453be85d8f2eb018bd,,https://music-1.s3.adman.com/af51/af51f3b0599cd32a8fa9ce39f0c52a44.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%9F%D0%BE%D1%82%D0%B5%D1%80%D1%8F%D0%BB%D0%B0%20%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D1%83%20-%20%D0%A5%D0%90%D0%9D%D0%9D%D0%90%20%26%20EXNLXDE.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=1f01bdffcf424b3edf58d9c3caeb4a8992b0d53998e5657e5bc618a81c4b19ca,https://hitmotop.me/song/3788875
3788799,Halle,Arash,Поп,Halle,2025,120,https://album-si-1.s3.adman.com/d5a4/d5a43988bca1f58170e61a5fc7013e98.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=0b03d25fd3fdacda6fd929989c403497ac863e322da73282c08788789765ce27,,https://music-1.s3.adman.com/e043/e0437e78102206c640d6004a4bb2abe6.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3DHalle%20-%20Arash.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=80c47de1893080bbbed9f94f6892921c58a6d141db2541637b5c33e7b5e8e08c,https://hitmotop.me/song/3788799
3788753,Я не боюсь (Live),Сергей Лазарев,Поп,Шоу «Я не боюсь!»,2025,193,https://album-si-1.s3.adman.com/fa11/fa11fa912ec80ffe694bd18cbef73404.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=3e225099cb70b2206ff088758ffa67c67edc876b6fe28ab0cc242616337ca1f8,,https://music-1.s3.adman.com/b6d2/b6d2d0be70f135526d958fcffa338bbe.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%AF%20%D0%BD%D0%B5%20%D0%B1%D0%BE%D1%8E%D1%81%D1%8C%20%28Live%29%20-%20%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=4530e9a7117a8154a7b9e1d5cdbe400bec46d1f770242826f8f231124c333148,https://hitmotop.me/song/3788753
3788657,Прерванный полет,Зара,Поп,Прерванный полёт (Песни Владимира Высоцкого),2025,313,https://album-si-1.s3.adman.com/1025/1025d6c2411915bbd8249a1ec555a291.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=66a0d4604d245a2a60d1590f31cd187826b7b404967e94569e90a143a85a7853,,https://music-1.s3.adman.com/c4ea/c4ea061b1a498c14d98b6a1cf16b4f50.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%9F%D1%80%D0%B5%D1%80%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%BF%D0%BE%D0%BB%D0%B5%D1%82%20-%20%D0%97%D0%B0%D1%80%D0%B0.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=2e9b992c0dd7a28dc3e6bdd9417ce8b0220b57acd98f5a7e07390e9031b00836,https://hitmotop.me/song/3788657
3788637,Beautiful,Olivia Addams,Поп,Beautiful,2025,164,https://album-si-1.s3.adman.com/71b7/71b7dfc4e58dff07cb771446f1c80f78.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=5935517a881ebc4213ff90a38f2029822ad0caf1cbb27779cabefcded4b35207,,https://music-1.s3.adman.com/ec3b/ec3b9ecd47c39134651d6d5081646731.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3DBeautiful%20-%20Olivia%20Addams.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=079f8ee7b29d57af9990144b10c85e69d1144e76d6150d37de92b0fe08184d2a,https://hitmotop.me/song/3788637
3788618,Платье белое,Петлюра & Sasha First,Поп,Платье белое,2025,297,https://album-si-1.s3.adman.com/4477/4477c4d8e0d448688352fdbdc45b8b3b.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=9a6003921c82cca6bf27994b566bd8d87c4cc81c3125b865f8078eefb716b617,,https://music-1.s3.adman.com/4c76/4c764840559dd333f71babf7db5433f8.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%9F%D0%BB%D0%B0%D1%82%D1%8C%D0%B5%20%D0%B1%D0%B5%D0%BB%D0%BE%D0%B5%20-%20%D0%9F%D0%B5%D1%82%D0%BB%D1%8E%D1%80%D0%B0%20%26%20Sasha%20First.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=27e802bfddbfb52a7f0678d33ad99966a5cd66b600c900b4a6dcd4b19e853d32,https://hitmotop.me/song/3788618
3788614,Были танцы,Бьянка & Dmc Cox,Поп,Были танцы,2025,158,https://album-si-1.s3.adman.com/e29e/e29e62076749caf16e4ea737447074d5.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=7df3763e1b0a9f404cf73d6c825df86156aacb6c492edd661f426667cc80876a,,https://music-1.s3.adman.com/b137/b137ec0210f6155b91991f1a4fd6d72b.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%91%D1%8B%D0%BB%D0%B8%20%D1%82%D0%B0%D0%BD%D1%86%D1%8B%20-%20%D0%91%D1%8C%D1%8F%D0%BD%D0%BA%D0%B0%20%26%20Dmc%20Cox.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=a915abad171fc1dc0b4e9f1ffbc682faa31569c310e1d2e238d4c5274ff1dae6,https://hitmotop.me/song/3788614
3788558,Фонари,Асия & Zvonkiy,Поп,Фонари,2025,187,https://album-si-1.s3.adman.com/e33c/e33c13899c1acc462a39784c739b9899.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=f5f2a484f304ce70f29a806ff5a0e4811b5f76f473d53d862fe626062f5c6f9f,,https://music-1.s3.adman.com/6de5/6de5aa8357a13bf5f3ab01bd41c7bcd4.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%A4%D0%BE%D0%BD%D0%B0%D1%80%D0%B8%20-%20%D0%90%D1%81%D0%B8%D1%8F%20%26%20Zvonkiy.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=f6944a087be4a43276106f0a61e393f1d09c837a476acfd0e501466d25757f16,https://hitmotop.me/song/3788558
3788533,Дежавю 2.0,Маша Кольцова & TUSOVKA & SMRIN,Поп,Дежавю 2.0,2025,118,https://album-si-1.s3.adman.com/9f05/9f05e61024fb968c16b3b00dad713544.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=952f219bdac87d3aebc05319033aa3bf6c6e1049dc8a3b64c25ed19a52fec778,,https://music-1.s3.adman.com/73fa/73fa72afaec20ed337592cbddfe678c4.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%94%D0%B5%D0%B6%D0%B0%D0%B2%D1%8E%202.0%20-%20%D0%9C%D0%B0%D1%88%D0%B0%20%D0%9A%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%D0%B2%D0%B0%20%26%20TUSOVKA%20%26%20SMRIN.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=9491d91ef725172e23adff0c385f490ffbe580f3c842597b7941c6b12d20e40a,https://hitmotop.me/song/3788533
3788512,sleeping,Onative & Эрика Лундмоен,Поп,sleeping,2025,159,https://album-si-1.s3.adman.com/f1fb/f1fb8acd3c15fd0f94bc9e0966ce7d61.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=88491150a58ce14360ebfbd334e4b787986b612ccf451fe6c903cbcd11f1b7a9,,https://music-1.s3.adman.com/f6d7/f6d7cd47f23d99ce4c0ab9e42dd1e831.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3Dsleeping%20-%20Onative%20%26%20%D0%AD%D1%80%D0%B8%D0%BA%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B4%D0%BC%D0%BE%D0%B5%D0%BD.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=3066d5e7901e613a995de3e3a8e25e13e0bd03edc4724d0fed4782fad7384131,https://hitmotop.me/song/3788512
3788534,Заново 2.0,Абрикоса & TUSOVKA & SMRIN,Поп,Заново 2.0,2025,123,https://album-si-1.s3.adman.com/dfc3/dfc326fa78526367f6362d0da27441d4.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=4ce3c227ffedfcd1c67e71ae935102235214bf1edd2ac443bcec59a4d2a3caee,,https://music-1.s3.adman.com/9d6b/9d6b005ca27ebb452b0d330d161f96f8.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%97%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE%202.0%20-%20%D0%90%D0%B1%D1%80%D0%B8%D0%BA%D0%BE%D1%81%D0%B0%20%26%20TUSOVKA%20%26%20SMRIN.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=04197d4f8fb5498b8006293cd080b42a138c54aab4d6f91d34f0fde7a1101c4b,https://hitmotop.me/song/3788534
3788494,Заведи (Звук 2025),МакSим,Поп,Заведи (Звук 2025),2025,157,https://album-si-1.s3.adman.com/8692/86924933fb18df8298309b1035c45804.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=4ed6a540930f0ac49d4fb4a3d9c48fbd59cb13d84d6df4558791dda24159b252,,https://music-1.s3.adman.com/a061/a061f65fc079adc4c7108a07ccb20ce9.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%97%D0%B0%D0%B2%D0%B5%D0%B4%D0%B8%20%28%D0%97%D0%B2%D1%83%D0%BA%202025%29%20-%20%D0%9C%D0%B0%D0%BAS%D0%B8%D0%BC.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=bfa48559d1d4357c250b596453898e24088613ab919ddd6b104f57a826eaea96,https://hitmotop.me/song/3788494
3788476,Хочу лето,НИКОЛЬ & T-killah & MZARI,Поп,Хочу лето,2025,121,https://album-si-1.s3.adman.com/821d/821dd1e8315c761d333b651a881f945f.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=0d0604d58041f77c5e638e0bcb01ed1df7886e89ae8c498c50116b99a7acce9c,,https://music-1.s3.adman.com/1a9a/1a9a118966f9af90678784ac7ed24797.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%A5%D0%BE%D1%87%D1%83%20%D0%BB%D0%B5%D1%82%D0%BE%20-%20%D0%9D%D0%98%D0%9A%D0%9E%D0%9B%D0%AC%20%26%20T-killah%20%26%20MZARI.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=841f800a2ff9c872e89f628bfe55609746d45aa6dadf93485f4a3fdbd006af05,https://hitmotop.me/song/3788476
3788457,Дважды два четыре,Betsy,Поп,Моя Школа,2025,117,https://album-si-1.s3.adman.com/b67d/b67da3d9204d331e9b49edd86fbdbb37.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=86400&X-Amz-Signature=25e838a9990ff80c5dca86a4e4b410126169f064d964e958aa050441b0356d28,,https://music-1.s3.adman.com/486d/486d0fd98f349239b7041a0a12527b1c.mp3?response-content-type=application%2Foctet-stream&response-content-disposition=attachment%3B%20filename%3D%D0%94%D0%B2%D0%B0%D0%B6%D0%B4%D1%8B%20%D0%B4%D0%B2%D0%B0%20%D1%87%D0%B5%D1%82%D1%8B%D1%80%D0%B5%20-%20Betsy.mp3&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=PH8O8WZJ4XXMAEQ2HFWH%2F20260305%2Fdefault%2Fs3%2Faws4_request&X-Amz-Date=20260305T161130Z&X-Amz-SignedHeaders=host&X-Amz-Expires=43200&X-Amz-Signature=cf730982af511107843beeb9ef49980581371223a849f38013845e4a75c53a40,https://hitmotop.me/song/3788457
